,state,year,quater,pincode,registered_users
579,arunachal-pradesh,2020,4,791109,7262
580,arunachal-pradesh,2021,1,791110,26578
581,arunachal-pradesh,2021,1,791111,23660
582,arunachal-pradesh,2021,1,791113,16942
583,arunachal-pradesh,2021,1,791102,16191
584,arunachal-pradesh,2021,1,791001,12442
585,arunachal-pradesh,2021,1,792103,11916
586,arunachal-pradesh,2021,1,792001,9875
587,arunachal-pradesh,2021,1,790104,9066
588,arunachal-pradesh,2021,1,792110,8458
589,arunachal-pradesh,2021,1,791109,7917
590,arunachal-pradesh,2021,2,791110,28553
591,arunachal-pradesh,2021,2,791111,25349
592,arunachal-pradesh,2021,2,791113,18141
593,arunachal-pradesh,2021,2,791102,17388
594,arunachal-pradesh,2021,2,791001,13401
595,arunachal-pradesh,2021,2,792103,12890
596,arunachal-pradesh,2021,2,792001,10617
597,arunachal-pradesh,2021,2,790104,9711
598,arunachal-pradesh,2021,2,792110,9156
599,arunachal-pradesh,2021,2,791109,8470
600,arunachal-pradesh,2021,3,791110,30734
601,arunachal-pradesh,2021,3,791111,27265
602,arunachal-pradesh,2021,3,791113,19520
603,arunachal-pradesh,2021,3,791102,18855
604,arunachal-pradesh,2021,3,791001,14519
605,arunachal-pradesh,2021,3,792103,14068
606,arunachal-pradesh,2021,3,792001,11487
607,arunachal-pradesh,2021,3,790104,10467
608,arunachal-pradesh,2021,3,792110,9990
609,arunachal-pradesh,2021,3,791109,9111
610,arunachal-pradesh,2021,4,791110,32931
611,arunachal-pradesh,2021,4,791111,29128
612,arunachal-pradesh,2021,4,791113,20914
613,arunachal-pradesh,2021,4,791102,20261
614,arunachal-pradesh,2021,4,791001,15589
615,arunachal-pradesh,2021,4,792103,15154
616,arunachal-pradesh,2021,4,792001,12358
617,arunachal-pradesh,2021,4,790104,11211
618,arunachal-pradesh,2021,4,792110,10752
619,arunachal-pradesh,2021,4,791109,9729
620,arunachal-pradesh,2022,1,791110,34915
621,arunachal-pradesh,2022,1,791111,30912
622,arunachal-pradesh,2022,1,791113,22258
623,arunachal-pradesh,2022,1,791102,21601
624,arunachal-pradesh,2022,1,791001,16600
625,arunachal-pradesh,2022,1,792103,16282
626,arunachal-pradesh,2022,1,792001,13172
627,arunachal-pradesh,2022,1,790104,11905
628,arunachal-pradesh,2022,1,792110,11479
629,arunachal-pradesh,2022,1,791109,10306
630,arunachal-pradesh,2022,2,791110,36914
631,arunachal-pradesh,2022,2,791111,32620
632,arunachal-pradesh,2022,2,791113,23506
633,arunachal-pradesh,2022,2,791102,22850
634,arunachal-pradesh,2022,2,791001,17531
635,arunachal-pradesh,2022,2,792103,17259
636,arunachal-pradesh,2022,2,792001,13915
637,arunachal-pradesh,2022,2,790104,12565
638,arunachal-pradesh,2022,2,792110,12124
639,arunachal-pradesh,2022,2,791109,10908
640,arunachal-pradesh,2022,3,791110,39026
641,arunachal-pradesh,2022,3,791111,34393
642,arunachal-pradesh,2022,3,791113,24830
643,arunachal-pradesh,2022,3,791102,24093
644,arunachal-pradesh,2022,3,791001,18476
645,arunachal-pradesh,2022,3,792103,18186
646,arunachal-pradesh,2022,3,792001,14676
647,arunachal-pradesh,2022,3,790104,13227
648,arunachal-pradesh,2022,3,792110,12755
649,arunachal-pradesh,2022,3,791109,11498
650,arunachal-pradesh,2022,4,791110,40977
651,arunachal-pradesh,2022,4,791111,36205
652,arunachal-pradesh,2022,4,791113,26077
653,arunachal-pradesh,2022,4,791102,25161
654,arunachal-pradesh,2022,4,791001,19310
655,arunachal-pradesh,2022,4,792103,19033
656,arunachal-pradesh,2022,4,792001,15408
657,arunachal-pradesh,2022,4,790104,13837
658,arunachal-pradesh,2022,4,792110,13271
659,arunachal-pradesh,2022,4,791109,12089
660,arunachal-pradesh,2023,1,791110,42898
661,arunachal-pradesh,2023,1,791111,37844
662,arunachal-pradesh,2023,1,791113,27294
663,arunachal-pradesh,2023,1,791102,26359
664,arunachal-pradesh,2023,1,791001,20180
665,arunachal-pradesh,2023,1,792103,19898
666,arunachal-pradesh,2023,1,792001,16114
667,arunachal-pradesh,2023,1,790104,14456
668,arunachal-pradesh,2023,1,792110,13901
669,arunachal-pradesh,2023,1,791109,12653
670,arunachal-pradesh,2023,2,791110,44631
671,arunachal-pradesh,2023,2,791111,39368
672,arunachal-pradesh,2023,2,791113,28413
673,arunachal-pradesh,2023,2,791102,27575
674,arunachal-pradesh,2023,2,791001,21123
675,arunachal-pradesh,2023,2,792103,20822
676,arunachal-pradesh,2023,2,792001,16857
677,arunachal-pradesh,2023,2,790104,15049
678,arunachal-pradesh,2023,2,792110,14532
679,arunachal-pradesh,2023,2,791109,13123
680,arunachal-pradesh,2023,3,791110,46438
681,arunachal-pradesh,2023,3,791111,40993
682,arunachal-pradesh,2023,3,791113,29580
683,arunachal-pradesh,2023,3,791102,28825
684,arunachal-pradesh,2023,3,791001,22012
685,arunachal-pradesh,2023,3,792103,21807
686,arunachal-pradesh,2023,3,792001,17609
687,arunachal-pradesh,2023,3,790104,15682
688,arunachal-pradesh,2023,3,792110,15168
689,arunachal-pradesh,2023,3,791120,13685
690,assam,2018,1,781032,7209
691,assam,2018,1,781001,5507
692,assam,2018,1,781022,5418
693,assam,2018,1,781038,4731
694,assam,2018,1,783380,4571
695,assam,2018,1,785001,4526
696,assam,2018,1,781011,4127
697,assam,2018,1,786001,4122
698,assam,2018,1,781009,3639
699,assam,2018,1,781028,3517
700,assam,2018,2,781032,10189
701,assam,2018,2,781022,7914
702,assam,2018,2,781001,7685
703,assam,2018,2,781038,6711
704,assam,2018,2,783380,6411
705,assam,2018,2,785001,6375
706,assam,2018,2,781011,5954
707,assam,2018,2,786001,5881
708,assam,2018,2,781009,5216
709,assam,2018,2,781028,5010
710,assam,2018,3,781032,13555
711,assam,2018,3,781022,10377
712,assam,2018,3,781001,10057
713,assam,2018,3,785001,8633
714,assam,2018,3,781038,8582
715,assam,2018,3,783380,8312
716,assam,2018,3,781011,7916
717,assam,2018,3,786001,7732
718,assam,2018,3,781028,6759
719,assam,2018,3,781009,6651
720,assam,2018,4,781032,17802
721,assam,2018,4,781022,13976
722,assam,2018,4,781001,12969
723,assam,2018,4,781038,11283
724,assam,2018,4,785001,10937
725,assam,2018,4,783380,10374
726,assam,2018,4,781011,10054
727,assam,2018,4,786001,9765
728,assam,2018,4,781028,8801
729,assam,2018,4,781019,8559
730,assam,2019,1,781032,21003
731,assam,2019,1,781022,16624
732,assam,2019,1,781001,15399
733,assam,2019,1,781038,13630
734,assam,2019,1,785001,12724
735,assam,2019,1,783380,12282
736,assam,2019,1,781011,11982
737,assam,2019,1,786001,11437
738,assam,2019,1,781028,10474
739,assam,2019,1,781019,10045
740,assam,2019,2,781032,24543
741,assam,2019,2,781022,19460
742,assam,2019,2,781001,17922
743,assam,2019,2,781038,15681
744,assam,2019,2,783380,14452
745,assam,2019,2,785001,14373
746,assam,2019,2,781011,13970
747,assam,2019,2,786001,13366
748,assam,2019,2,781009,12874
749,assam,2019,2,781028,12313
750,assam,2019,3,781032,27912
751,assam,2019,3,781022,22162
752,assam,2019,3,781001,20205
753,assam,2019,3,781038,17651
754,assam,2019,3,783380,16289
755,assam,2019,3,785001,16065
756,assam,2019,3,781011,15923
757,assam,2019,3,781009,15432
758,assam,2019,3,786001,15231
759,assam,2019,3,781028,13989
760,assam,2019,4,781032,30419
761,assam,2019,4,781022,24236
762,assam,2019,4,781001,21980
763,assam,2019,4,781038,19306
764,assam,2019,4,783380,17946
765,assam,2019,4,785001,17515
766,assam,2019,4,781011,17500
767,assam,2019,4,781009,17023
768,assam,2019,4,786001,16755
769,assam,2019,4,781028,15378
770,assam,2020,1,781032,33205
771,assam,2020,1,781022,26607
772,assam,2020,1,781001,24106
773,assam,2020,1,781038,21242
774,assam,2020,1,783380,19871
775,assam,2020,1,781011,19355
776,assam,2020,1,785001,19193
777,assam,2020,1,781009,18666
778,assam,2020,1,786001,18552
779,assam,2020,1,781028,17121
780,assam,2020,2,781032,36494
781,assam,2020,2,781022,29237
782,assam,2020,2,781001,26634
783,assam,2020,2,781038,23439
784,assam,2020,2,783380,22873
785,assam,2020,2,781011,21654
786,assam,2020,2,785001,21271
787,assam,2020,2,786001,20738
788,assam,2020,2,781009,19800
789,assam,2020,2,781028,19046
790,assam,2020,3,781032,39646
791,assam,2020,3,781022,31853
792,assam,2020,3,781001,29045
793,assam,2020,3,781038,25600
794,assam,2020,3,783380,25150
795,assam,2020,3,781011,23762
796,assam,2020,3,785001,23212
797,assam,2020,3,786001,22736
798,assam,2020,3,781028,20913
799,assam,2020,3,781009,20809
800,assam,2020,4,781032,43335
801,assam,2020,4,781022,34873
802,assam,2020,4,781001,31894
803,assam,2020,4,781038,27985
804,assam,2020,4,783380,27308
805,assam,2020,4,781011,26044
806,assam,2020,4,785001,25298
807,assam,2020,4,786001,24846
808,assam,2020,4,781028,22952
809,assam,2020,4,782435,22802
810,assam,2021,1,781032,46783
811,assam,2021,1,781022,37652
812,assam,2021,1,781001,34483
813,assam,2021,1,781038,30260
814,assam,2021,1,783380,29414
815,assam,2021,1,781011,28064
816,assam,2021,1,785001,27259
817,assam,2021,1,786001,26762
818,assam,2021,1,781028,24813
819,assam,2021,1,782435,24658
820,assam,2021,2,781032,49999
821,assam,2021,2,781022,40254
822,assam,2021,2,781001,36847
823,assam,2021,2,781038,32353
824,assam,2021,2,783380,31551
825,assam,2021,2,781011,30045
826,assam,2021,2,785001,29194
827,assam,2021,2,786001,28664
828,assam,2021,2,781028,26557
829,assam,2021,2,782435,26455
830,assam,2021,3,781032,53594
831,assam,2021,3,781022,43191
832,assam,2021,3,781001,39514
833,assam,2021,3,781038,34724
834,assam,2021,3,783380,34031
835,assam,2021,3,781011,32293
836,assam,2021,3,785001,31327
837,assam,2021,3,786001,30785
838,assam,2021,3,782435,28639
839,assam,2021,3,781028,28555
840,assam,2021,4,781032,57249
841,assam,2021,4,781022,46108
842,assam,2021,4,781001,42225
843,assam,2021,4,781038,37135
844,assam,2021,4,783380,36481
845,assam,2021,4,781011,34495
846,assam,2021,4,785001,33508
847,assam,2021,4,786001,32892
848,assam,2021,4,782435,30729
849,assam,2021,4,781028,30534
850,assam,2022,1,781032,60632
851,assam,2022,1,781022,48859
852,assam,2022,1,781001,44765
853,assam,2022,1,781038,39366
854,assam,2022,1,783380,38840
855,assam,2022,1,781011,36583
856,assam,2022,1,785001,35517
857,assam,2022,1,786001,34879
858,assam,2022,1,782435,32753
859,assam,2022,1,781028,32414
860,assam,2022,2,781032,63866
861,assam,2022,2,781022,51543
862,assam,2022,2,781001,47222
863,assam,2022,2,781038,41519
864,assam,2022,2,783380,41067
865,assam,2022,2,781011,38612
866,assam,2022,2,785001,37438
867,assam,2022,2,786001,36760
868,assam,2022,2,782435,34642
869,assam,2022,2,781028,34231
870,assam,2022,3,781032,67280
871,assam,2022,3,781022,54277
872,assam,2022,3,781001,49784
873,assam,2022,3,781038,43745
874,assam,2022,3,783380,43396
875,assam,2022,3,781011,40762
876,assam,2022,3,785001,39413
877,assam,2022,3,786001,38716
878,assam,2022,3,782435,36615
879,assam,2022,3,781028,36089
880,assam,2022,4,781032,70664
881,assam,2022,4,781022,57039
882,assam,2022,4,781001,52292
883,assam,2022,4,781038,45987
884,assam,2022,4,783380,45548
885,assam,2022,4,781011,42885
886,assam,2022,4,785001,41419
887,assam,2022,4,786001,40689
888,assam,2022,4,782435,38441
889,assam,2022,4,781028,37934
890,assam,2023,1,781032,73878
891,assam,2023,1,781022,59721
892,assam,2023,1,781001,54745
893,assam,2023,1,781038,48134
894,assam,2023,1,783380,47759
895,assam,2023,1,781011,44810
896,assam,2023,1,785001,43324
897,assam,2023,1,786001,42577
898,assam,2023,1,782435,40288
899,assam,2023,1,781028,39737
900,assam,2023,2,781032,76617
901,assam,2023,2,781022,62035
902,assam,2023,2,781001,56858
903,assam,2023,2,781038,50048
904,assam,2023,2,783380,49755
905,assam,2023,2,781011,46533
906,assam,2023,2,785001,45031
907,assam,2023,2,786001,44226
908,assam,2023,2,782435,42067
909,assam,2023,2,781028,41323
910,assam,2023,3,781032,79587
911,assam,2023,3,781022,64409
912,assam,2023,3,781001,59036
913,assam,2023,3,781038,51966
914,assam,2023,3,783380,51854
915,assam,2023,3,781011,48416
916,assam,2023,3,785001,46869
917,assam,2023,3,786001,46000
918,assam,2023,3,782435,43920
919,assam,2023,3,781028,43026
920,bihar,2018,1,800001,71092
921,bihar,2018,1,800006,51989
922,bihar,2018,1,800020,46299
923,bihar,2018,1,845401,26349
924,bihar,2018,1,823001,22311
925,bihar,2018,1,801503,20404
926,bihar,2018,1,845438,20223
927,bihar,2018,1,842001,20084
928,bihar,2018,1,812001,20071
929,bihar,2018,1,842002,20024
930,bihar,2018,2,800001,94711
931,bihar,2018,2,800006,68659
932,bihar,2018,2,800020,60774
933,bihar,2018,2,845401,36977
934,bihar,2018,2,823001,30395
935,bihar,2018,2,845438,28375
936,bihar,2018,2,842001,27334
937,bihar,2018,2,801503,27233
938,bihar,2018,2,812001,26979
939,bihar,2018,2,842002,26341
940,bihar,2018,3,800001,112494
941,bihar,2018,3,800006,82368
942,bihar,2018,3,800020,72430
943,bihar,2018,3,845401,45977
944,bihar,2018,3,823001,37326
945,bihar,2018,3,845438,35432
946,bihar,2018,3,842001,32797
947,bihar,2018,3,801503,32597
948,bihar,2018,3,812001,31778
949,bihar,2018,3,842002,31195
950,bihar,2018,4,800001,134254
951,bihar,2018,4,800006,97937
952,bihar,2018,4,800020,86072
953,bihar,2018,4,845401,56938
954,bihar,2018,4,823001,46023
955,bihar,2018,4,845438,44617
956,bihar,2018,4,842001,39428
957,bihar,2018,4,801503,39106
958,bihar,2018,4,812001,38300
959,bihar,2018,4,802301,38256
960,bihar,2019,1,800001,155763
961,bihar,2019,1,800006,112180
962,bihar,2019,1,800020,98591
963,bihar,2019,1,845401,67473
964,bihar,2019,1,823001,53758
965,bihar,2019,1,845438,53452
966,bihar,2019,1,801503,45773
967,bihar,2019,1,842001,45763
968,bihar,2019,1,802301,44801
969,bihar,2019,1,812001,44256
970,bihar,2019,2,800001,176131
971,bihar,2019,2,800006,122307
972,bihar,2019,2,800020,108548
973,bihar,2019,2,845401,76909
974,bihar,2019,2,845438,61028
975,bihar,2019,2,823001,59743
976,bihar,2019,2,842001,52549
977,bihar,2019,2,801503,51154
978,bihar,2019,2,802301,50446
979,bihar,2019,2,812001,50398
980,bihar,2019,3,800001,194197
981,bihar,2019,3,800006,131686
982,bihar,2019,3,800020,117437
983,bihar,2019,3,845401,85543
984,bihar,2019,3,845438,68041
985,bihar,2019,3,823001,65720
986,bihar,2019,3,842001,58919
987,bihar,2019,3,801503,56571
988,bihar,2019,3,812001,55738
989,bihar,2019,3,802301,55612
990,bihar,2019,4,800001,210421
991,bihar,2019,4,800006,141267
992,bihar,2019,4,800020,126595
993,bihar,2019,4,845401,95162
994,bihar,2019,4,845438,76410
995,bihar,2019,4,823001,71999
996,bihar,2019,4,842001,64740
997,bihar,2019,4,801503,61692
998,bihar,2019,4,802301,61027
999,bihar,2019,4,812001,60690
1000,bihar,2020,1,800001,226061
1001,bihar,2020,1,800006,149937
1002,bihar,2020,1,800020,135524
1003,bihar,2020,1,845401,105308
1004,bihar,2020,1,845438,85599
1005,bihar,2020,1,823001,78258
1006,bihar,2020,1,842001,70891
1007,bihar,2020,1,801503,66952
1008,bihar,2020,1,846004,66311
1009,bihar,2020,1,802301,66179
1010,bihar,2020,2,800001,239180
1011,bihar,2020,2,800006,156697
1012,bihar,2020,2,800020,143564
1013,bihar,2020,2,845401,116500
1014,bihar,2020,2,845438,95794
1015,bihar,2020,2,823001,84238
1016,bihar,2020,2,842001,76881
1017,bihar,2020,2,801503,72440
1018,bihar,2020,2,846004,72384
1019,bihar,2020,2,802301,71937
1020,bihar,2020,3,800001,254577
1021,bihar,2020,3,800006,165587
1022,bihar,2020,3,800020,153436
1023,bihar,2020,3,845401,128397
1024,bihar,2020,3,845438,105491
1025,bihar,2020,3,823001,91491
1026,bihar,2020,3,842001,83156
1027,bihar,2020,3,846004,79075
1028,bihar,2020,3,801503,78835
1029,bihar,2020,3,802301,77893
1030,bihar,2020,4,800001,271953
1031,bihar,2020,4,800006,176286
1032,bihar,2020,4,800020,164391
1033,bihar,2020,4,845401,139691
1034,bihar,2020,4,845438,114907
1035,bihar,2020,4,823001,98986
1036,bihar,2020,4,842001,89605
1037,bihar,2020,4,846004,85920
1038,bihar,2020,4,801503,85326
1039,bihar,2020,4,802301,84588
1040,bihar,2021,1,800001,291064
1041,bihar,2021,1,800006,188807
1042,bihar,2021,1,800020,176118
1043,bihar,2021,1,845401,151249
1044,bihar,2021,1,845438,124418
1045,bihar,2021,1,823001,106623
1046,bihar,2021,1,842001,96473
1047,bihar,2021,1,846004,92791
1048,bihar,2021,1,801503,91718
1049,bihar,2021,1,802301,91053
1050,bihar,2021,2,800001,310396
1051,bihar,2021,2,800006,201509
1052,bihar,2021,2,800020,187797
1053,bihar,2021,2,845401,162194
1054,bihar,2021,2,845438,133423
1055,bihar,2021,2,823001,113959
1056,bihar,2021,2,842001,103177
1057,bihar,2021,2,846004,99223
1058,bihar,2021,2,801503,98037
1059,bihar,2021,2,802301,97433
1060,bihar,2021,3,800001,331994
1061,bihar,2021,3,800006,215907
1062,bihar,2021,3,800020,200899
1063,bihar,2021,3,845401,174765
1064,bihar,2021,3,845438,143642
1065,bihar,2021,3,823001,122153
1066,bihar,2021,3,842001,110719
1067,bihar,2021,3,846004,106541
1068,bihar,2021,3,801503,105096
1069,bihar,2021,3,802301,104690
1070,bihar,2021,4,800001,354049
1071,bihar,2021,4,800006,230673
1072,bihar,2021,4,800020,214343
1073,bihar,2021,4,845401,187426
1074,bihar,2021,4,845438,154094
1075,bihar,2021,4,823001,130535
1076,bihar,2021,4,842001,118411
1077,bihar,2021,4,846004,113937
1078,bihar,2021,4,801503,112216
1079,bihar,2021,4,802301,112066
1080,bihar,2022,1,800001,374585
1081,bihar,2022,1,800006,244496
1082,bihar,2022,1,800020,226982
1083,bihar,2022,1,845401,199667
1084,bihar,2022,1,845438,164043
1085,bihar,2022,1,823001,138345
1086,bihar,2022,1,842001,125613
1087,bihar,2022,1,846004,120989
1088,bihar,2022,1,802301,119021
1089,bihar,2022,1,801503,118829
1090,bihar,2022,2,800001,394289
1091,bihar,2022,2,800006,257919
1092,bihar,2022,2,800020,239192
1093,bihar,2022,2,845401,211280
1094,bihar,2022,2,845438,173688
1095,bihar,2022,2,823001,145953
1096,bihar,2022,2,842001,132578
1097,bihar,2022,2,846004,127805
1098,bihar,2022,2,802301,125702
1099,bihar,2022,2,801503,125223
1100,bihar,2022,3,800001,414926
1101,bihar,2022,3,800006,272017
1102,bihar,2022,3,800020,251896
1103,bihar,2022,3,845401,223461
1104,bihar,2022,3,845438,183758
1105,bihar,2022,3,823001,153810
1106,bihar,2022,3,842001,139844
1107,bihar,2022,3,846004,134888
1108,bihar,2022,3,802301,132748
1109,bihar,2022,3,801503,131911
1110,bihar,2022,4,800001,435858
1111,bihar,2022,4,800006,286403
1112,bihar,2022,4,800020,264853
1113,bihar,2022,4,845401,235479
1114,bihar,2022,4,845438,193467
1115,bihar,2022,4,823001,161778
1116,bihar,2022,4,842001,147230
1117,bihar,2022,4,846004,142051
1118,bihar,2022,4,802301,139772
1119,bihar,2022,4,801503,138639
1120,bihar,2023,1,800001,455854
1121,bihar,2023,1,800006,300230
1122,bihar,2023,1,800020,277169
1123,bihar,2023,1,845401,246901
1124,bihar,2023,1,845438,203029
1125,bihar,2023,1,823001,169449
1126,bihar,2023,1,842001,154271
1127,bihar,2023,1,846004,148858
1128,bihar,2023,1,802301,146579
1129,bihar,2023,1,801503,144944
1130,bihar,2023,2,800001,472016
1131,bihar,2023,2,800006,311558
1132,bihar,2023,2,800020,287226
1133,bihar,2023,2,845401,256921
1134,bihar,2023,2,845438,211285
1135,bihar,2023,2,823001,175779
1136,bihar,2023,2,842001,160164
1137,bihar,2023,2,846004,154656
1138,bihar,2023,2,802301,152195
1139,bihar,2023,2,801503,150388
1140,bihar,2023,3,800001,489967
1141,bihar,2023,3,800006,323960
1142,bihar,2023,3,800020,298213
1143,bihar,2023,3,845401,267457
1144,bihar,2023,3,845438,220063
1145,bihar,2023,3,823001,182756
1146,bihar,2023,3,842001,166557
1147,bihar,2023,3,846004,160667
1148,bihar,2023,3,802301,158488
